datetime,zone_id,station_no,serial_no,ta,rh,a_s,co2,pm2_5,pm10
2019-04-15,3_chassis_1,2,416C1AD0,23.65,54.08,0.03,608.46,35.73,25.44
2019-04-15,3_chassis_1,5,416C1AE4,23.64,56.8,0.1,531.27,35.97,25.83
2019-04-15,4_chassis_2,1,416C1AE5,23.43,58.06,0.02,642.26,34.72,25.09
2019-04-15,5_engine,1,41245157,24.16,51.86,0.02,558.65,34.66,25.34
2019-04-15,6_final,2,416C1958,23.73,54.7,0.02,588.79,36.28,25.62
2019-04-16,2_trim_2,2,416C1AEC,23.49,59.0,0.08,575.14,34.66,25.55
2019-04-16,2_trim_2,4,416C1930,24.35,49.94,0.03,713.07,36.64,25.34
2019-04-16,3_chassis_1,2,416C1AD0,23.48,55.75,0.03,624.41,34.62,24.64
2019-04-16,3_chassis_1,5,416C1AE4,23.45,58.1,0.1,572.44,35.48,25.75
2019-04-16,4_chassis_2,1,416C1AE5,23.24,58.98,0.02,656.8,35.15,25.3
2019-04-16,5_engine,1,41245157,23.97,53.81,0.02,593.89,36.47,25.88
2019-04-16,6_final,2,416C1958,23.39,56.77,0.02,599.6,35.24,25.67
2019-04-17,2_trim_2,1,416C1AD2,24.12,49.0,0.05,697.0,47.5,33.0
2019-04-17,2_trim_2,2,416C1AEC,23.45,59.07,0.08,589.25,34.5,25.92
2019-04-17,2_trim_2,4,416C1930,24.31,50.66,0.02,718.6,36.63,25.3
2019-04-17,3_chassis_1,2,416C1AD0,23.46,56.21,0.03,636.67,34.45,25.43
2019-04-17,3_chassis_1,4,416C1AC5,22.89,62.0,0.06,966.0,27.0,6.0
2019-04-17,3_chassis_1,5,416C1AE4,23.38,58.45,0.09,577.4,35.42,25.75
2019-04-17,4_chassis_2,1,416C1AE5,23.1,59.44,0.02,654.81,36.35,26.28
2019-04-17,5_engine,1,41245157,23.96,54.29,0.02,615.36,35.82,26.0
2019-04-17,6_final,2,416C1958,23.42,57.48,0.01,618.08,37.14,24.41
2019-04-18,2_trim_2,2,416C1AEC,23.38,59.2,0.09,554.42,35.9,24.72
2019-04-18,2_trim_2,4,416C1930,24.26,50.97,0.03,699.25,34.27,26.71
2019-04-18,3_chassis_1,2,416C1AD0,23.25,56.49,0.03,602.88,35.15,25.77
2019-04-18,3_chassis_1,5,416C1AE4,23.36,59.01,0.1,570.69,37.39,25.55
2019-04-18,4_chassis_2,1,416C1AE5,23.14,59.33,0.02,639.57,36.01,25.56
2019-04-18,5_engine,1,41245157,23.91,54.5,0.02,590.64,34.68,25.84
2019-04-18,6_final,2,416C1958,23.27,57.83,0.02,592.66,36.06,24.71
2019-04-19,2_trim_2,2,416C1AEC,24.54,58.69,0.04,502.36,37.46,24.4
2019-04-19,2_trim_2,4,416C1930,25.18,48.72,0.02,593.21,35.96,25.68
2019-04-19,3_chassis_1,2,416C1AD0,24.11,55.55,0.03,458.79,34.76,26.17
2019-04-19,3_chassis_1,4,416C1AC5,25.42,62.0,0.02,476.0,54.5,38.5
2019-04-19,3_chassis_1,5,416C1AE4,24.34,58.6,0.09,424.27,35.83,24.98
2019-04-19,4_chassis_2,1,416C1AE5,24.39,59.13,0.01,536.01,35.69,26.43
2019-04-19,5_engine,1,41245157,25.09,54.05,0.02,444.75,34.63,25.14
2019-04-19,6_final,2,416C1958,25.18,57.3,0.01,499.17,36.39,25.87
2019-04-20,2_trim_2,2,416C1AEC,25.17,59.04,0.05,491.73,35.29,25.78
2019-04-20,2_trim_2,4,416C1930,26.4,51.64,0.04,577.85,34.62,25.96
2019-04-20,3_chassis_1,2,416C1AD0,25.4,55.6,0.02,432.7,35.53,25.79
2019-04-20,3_chassis_1,5,416C1AE4,25.09,58.32,0.1,403.79,34.28,26.73
2019-04-20,4_chassis_2,1,416C1AE5,25.4,58.54,0.01,528.91,34.94,25.7
2019-04-20,5_engine,1,41245157,25.73,54.06,0.02,433.81,35.65,25.65
2019-04-20,6_final,2,416C1958,26.03,57.2,0.01,491.15,37.07,26.59
2019-04-21,2_trim_2,2,416C1AEC,25.6,59.86,0.04,473.35,36.16,24.84
2019-04-21,2_trim_2,4,416C1930,27.02,53.26,0.06,575.88,36.77,25.83
2019-04-21,3_chassis_1,2,416C1AD0,26.1,56.56,0.03,418.6,35.43,25.21
2019-04-21,3_chassis_1,5,416C1AE4,25.82,59.52,0.11,393.29,34.82,26.12
2019-04-21,4_chassis_2,1,416C1AE5,26.13,59.69,0.01,510.66,37.31,26.19
2019-04-21,5_engine,1,41245157,26.35,55.33,0.01,428.18,35.97,26.16
2019-04-21,6_final,2,416C1958,26.66,58.11,0.01,457.61,34.7,25.49
2019-04-22,2_trim_2,2,416C1AEC,26.0,58.58,0.04,468.19,35.84,25.48
2019-04-22,2_trim_2,4,416C1930,27.03,46.73,0.05,593.49,35.28,25.99
2019-04-22,3_chassis_1,2,416C1AD0,26.73,54.73,0.03,412.84,34.86,25.55
2019-04-22,3_chassis_1,5,416C1AE4,26.48,58.1,0.12,418.56,35.59,26.14
2019-04-22,4_chassis_2,1,416C1AE5,26.52,58.4,0.01,504.84,34.81,25.23
2019-04-22,5_engine,1,41245157,26.88,53.81,0.02,426.08,36.72,25.0
2019-04-22,6_final,2,416C1958,27.28,55.98,0.01,429.68,34.45,25.63
2019-04-23,2_trim_2,2,416C1AEC,24.33,58.43,0.09,518.91,36.44,25.24
2019-04-23,2_trim_2,4,416C1930,24.98,49.9,0.03,649.56,33.85,25.64
2019-04-23,3_chassis_1,2,416C1AD0,24.44,55.9,0.04,489.22,35.39,25.81
2019-04-23,3_chassis_1,5,416C1AE4,24.02,57.45,0.1,517.76,36.36,26.57
2019-04-23,4_chassis_2,1,416C1AE5,24.18,59.23,0.02,559.48,35.88,26.03
2019-04-23,5_engine,1,41245157,24.98,54.59,0.02,507.03,35.2,25.51
2019-04-23,6_final,2,416C1958,24.56,57.16,0.02,493.91,35.73,24.68
2019-04-24,2_trim_2,2,416C1AEC,23.78,58.1,0.09,524.33,35.28,25.62
2019-04-24,2_trim_2,4,416C1930,24.17,48.29,0.02,659.87,37.09,25.36
2019-04-24,3_chassis_1,2,416C1AD0,23.5,54.62,0.04,503.27,35.11,25.3
2019-04-24,3_chassis_1,5,416C1AE4,23.63,56.86,0.1,520.37,36.02,25.83
2019-04-24,4_chassis_2,1,416C1AE5,23.5,58.05,0.02,561.46,35.65,25.95
2019-04-24,5_engine,1,41245157,24.29,52.91,0.02,510.32,35.16,25.92
2019-04-24,6_final,2,416C1958,23.76,55.66,0.02,503.16,34.32,25.89
2019-04-25,2_trim_2,2,416C1AEC,25.01,57.05,0.03,493.41,35.39,25.29
2019-04-25,2_trim_2,4,416C1930,25.42,45.43,0.03,625.86,35.62,25.55
2019-04-25,3_chassis_1,2,416C1AD0,24.69,52.51,0.02,444.7,36.05,26.88
2019-04-25,3_chassis_1,4,416C1AC5,23.73,62.0,0.04,488.0,14.0,19.0
2019-04-25,3_chassis_1,5,416C1AE4,24.6,56.0,0.09,454.67,35.84,25.17
2019-04-25,4_chassis_2,1,416C1AE5,25.07,56.39,0.01,525.92,37.32,25.3
2019-04-25,5_engine,1,41245157,25.97,50.1,0.01,450.22,34.91,25.31
2019-04-25,6_final,2,416C1958,26.04,52.94,0.01,449.86,36.28,25.42
2019-04-26,2_trim_2,2,416C1AEC,24.57,53.55,0.06,500.08,36.0,25.09
2019-04-26,2_trim_2,4,416C1930,24.98,41.5,0.03,642.81,35.78,25.09
2019-04-26,3_chassis_1,2,416C1AD0,24.47,47.32,0.03,475.03,34.68,26.01
2019-04-26,3_chassis_1,5,416C1AE4,24.16,51.0,0.1,487.01,35.51,24.97
2019-04-26,4_chassis_2,1,416C1AE5,24.2,53.53,0.01,551.91,36.34,24.24
2019-04-26,5_engine,1,41245157,25.18,44.34,0.03,491.85,35.36,26.11
2019-04-26,6_final,2,416C1958,25.64,53.13,0.01,435.75,35.66,25.64
2019-04-27,2_trim_2,2,416C1AEC,25.0,49.64,0.04,449.28,35.8,26.76
2019-04-27,2_trim_2,4,416C1930,26.16,34.24,0.04,600.28,34.58,25.93
2019-04-27,3_chassis_1,2,416C1AD0,25.1,41.53,0.02,423.34,35.91,26.41
2019-04-27,3_chassis_1,5,416C1AE4,24.67,45.84,0.1,423.9,35.76,25.14
2019-04-27,4_chassis_2,1,416C1AE5,24.75,48.12,0.01,498.3,34.55,25.85
2019-04-27,5_engine,1,41245157,25.71,37.55,0.02,439.45,34.96,25.09
2019-04-28,2_trim_2,2,416C1AEC,25.21,50.08,0.04,449.45,36.88,25.91
2019-04-28,2_trim_2,4,416C1930,26.56,35.29,0.05,602.12,35.27,25.66
2019-04-28,3_chassis_1,2,416C1AD0,25.47,42.76,0.02,427.53,35.73,26.62
2019-04-28,3_chassis_1,5,416C1AE4,24.84,47.43,0.1,426.07,35.85,24.74
2019-04-28,4_chassis_2,1,416C1AE5,25.1,48.8,0.01,500.98,35.87,25.24
2019-04-28,5_engine,1,41245157,25.85,38.03,0.02,436.69,33.89,25.25
2019-04-28,6_final,2,416C1958,26.64,38.0,0.01,432.1,30.9,22.45
2019-04-29,2_trim_2,2,416C1AEC,23.97,53.74,0.08,586.17,35.61,26.0
2019-04-29,2_trim_2,4,416C1930,24.78,40.94,0.03,760.85,35.67,24.77
2019-04-29,3_chassis_1,2,416C1AD0,23.91,47.62,0.02,594.28,35.49,24.87
2019-04-29,3_chassis_1,5,416C1AE4,23.64,51.59,0.1,592.85,34.7,25.3
2019-04-29,4_chassis_2,1,416C1AE5,23.45,53.6,0.03,663.67,36.08,25.61
2019-04-29,5_engine,1,41245157,24.3,44.44,0.02,609.77,35.03,25.59
2019-04-30,2_trim_2,2,416C1AEC,23.72,58.16,0.08,575.65,34.57,25.96
2019-04-30,2_trim_2,4,416C1930,24.54,48.39,0.04,738.68,36.38,24.64
2019-04-30,3_chassis_1,2,416C1AD0,23.52,54.4,0.03,574.33,36.77,25.47
2019-04-30,3_chassis_1,5,416C1AE4,23.49,57.56,0.09,585.84,34.23,24.91
2019-04-30,4_chassis_2,1,416C1AE5,23.45,58.22,0.02,651.73,35.82,24.97
2019-04-30,5_engine,1,41245157,24.15,51.88,0.02,569.92,37.01,25.78
2019-05-01,2_trim_2,2,416C1AEC,23.44,59.5,0.08,589.21,36.06,25.16
2019-05-01,2_trim_2,4,416C1930,24.15,50.19,0.02,754.4,36.53,24.59
2019-05-01,3_chassis_1,2,416C1AD0,23.12,56.41,0.02,604.09,33.5,25.72
2019-05-01,3_chassis_1,5,416C1AE4,23.35,58.68,0.09,611.23,35.24,26.49
2019-05-01,4_chassis_2,1,416C1AE5,23.07,59.46,0.02,656.52,36.57,23.34
2019-05-01,5_engine,1,41245157,24.02,53.73,0.01,613.21,33.07,24.6
2019-05-02,2_trim_2,2,416C1AEC,23.34,59.81,0.07,667.2,37.55,24.99
2019-05-02,2_trim_2,4,416C1930,24.01,50.77,0.02,791.33,35.54,25.18
2019-05-02,3_chassis_1,2,416C1AD0,22.88,56.98,0.02,620.57,37.03,25.02
2019-05-02,3_chassis_1,5,416C1AE4,23.28,59.38,0.09,718.76,37.33,25.25
2019-05-02,4_chassis_2,1,416C1AE5,22.93,59.82,0.02,685.17,36.25,25.32
2019-05-02,5_engine,1,41245157,23.97,54.49,0.02,641.77,34.39,25.61
2019-05-03,1_trim_1,1,416C1939,23.36,67.75,0.03,658.5,24.5,20.5
2019-05-03,1_trim_1,3,416C1AE3,21.86,52.41,0.03,546.83,33.58,25.82
2019-05-03,2_trim_2,1,416C1AD2,24.27,58.62,0.03,555.17,31.81,22.97
2019-05-03,2_trim_2,2,416C1AEC,23.36,59.72,0.07,558.29,36.09,26.32
2019-05-03,2_trim_2,3,416C19D3,22.48,57.27,0.01,557.26,33.44,26.68
2019-05-03,2_trim_2,4,416C1930,23.97,52.28,0.02,661.95,37.52,23.14
2019-05-03,3_chassis_1,2,416C1AD0,22.85,55.89,0.01,539.67,34.68,26.7
2019-05-03,3_chassis_1,4,416C1AC5,24.6,61.0,0.07,549.5,8.5,29.0
2019-05-03,3_chassis_1,5,416C1AE4,23.15,60.03,0.06,571.47,37.2,25.06
2019-05-03,4_chassis_2,1,416C1AE5,22.88,60.28,0.02,636.83,35.41,25.56
2019-05-03,4_chassis_2,2,416C1AEB,23.46,59.46,0.02,453.38,33.51,26.4
2019-05-03,5_engine,1,41245157,23.98,55.08,0.01,550.17,31.83,24.63
2019-05-03,5_engine,2,416C19D4,23.36,50.6,0.01,563.8,37.59,24.67
2019-05-03,6_final,1,416C17D6,22.94,62.67,0.03,544.08,34.85,26.09
2019-05-03,6_final,2,416C1958,25.12,64.0,0.01,493.5,43.0,30.5
2019-05-03,7_inspect,1,416C18C5,22.53,56.86,0.02,558.23,33.71,27.71
2019-05-03,7_inspect,2,416C1AE2,24.18,66.5,0.03,513.0,20.0,38.0
2019-05-04,1_trim_1,3,416C1AE3,23.3,45.29,0.01,414.6,37.48,25.71
2019-05-04,2_trim_2,1,416C19CD,25.15,53.52,0.01,466.46,36.25,25.63
2019-05-04,2_trim_2,2,416C19C7,24.7,54.78,0.02,421.56,34.13,25.69
2019-05-04,2_trim_2,3,416C19D3,23.61,51.94,0.01,490.78,36.98,24.93
2019-05-04,2_trim_2,4,416C19D5,25.08,50.34,0.01,448.59,37.28,25.01
2019-05-04,3_chassis_1,2,416C18C8,23.96,45.14,0.02,419.2,37.34,25.69
2019-05-04,3_chassis_1,5,416C1AD5,23.78,57.3,0.01,445.69,37.6,26.49
2019-05-04,4_chassis_2,2,416C1AEB,24.38,53.71,0.01,363.86,36.17,26.29
2019-05-04,5_engine,2,416C19D4,24.08,48.84,0.01,433.17,35.33,24.16
2019-05-04,6_final,1,416C17D6,24.62,55.11,0.03,437.9,34.31,26.65
2019-05-04,7_inspect,1,416C18C5,23.95,52.11,0.01,464.02,33.37,24.91
2019-05-05,1_trim_1,3,416C1AE3,23.26,38.24,0.01,389.17,35.76,25.67
2019-05-05,2_trim_2,1,416C19CD,25.32,47.14,0.01,437.34,34.47,24.96
2019-05-05,2_trim_2,2,416C19C7,24.62,48.23,0.01,393.59,34.35,24.84
2019-05-05,2_trim_2,3,416C19D3,23.26,46.59,0.01,463.57,35.51,23.85
2019-05-05,2_trim_2,4,416C19D5,25.2,43.49,0.01,420.29,36.65,24.8
2019-05-05,3_chassis_1,2,416C18C8,24.06,38.23,0.01,406.77,34.97,24.51
2019-05-05,3_chassis_1,5,416C1AD5,23.71,52.36,0.01,412.58,35.49,25.46
2019-05-05,4_chassis_2,2,416C1AEB,24.43,46.42,0.01,349.78,35.66,25.2
2019-05-05,5_engine,2,416C19D4,24.1,45.32,0.01,411.45,34.85,27.09
2019-05-05,6_final,1,416C17D6,24.73,45.74,0.03,431.36,36.98,25.24
2019-05-05,7_inspect,1,416C18C5,24.14,46.8,0.01,433.43,34.91,25.6
2019-05-06,1_trim_1,3,416C1AE3,21.99,29.47,0.02,511.37,34.45,26.27
2019-05-06,2_trim_2,1,416C19CD,24.39,41.75,0.03,525.26,32.23,25.92
2019-05-06,2_trim_2,2,416C19C7,24.02,42.33,0.04,465.77,34.63,25.74
2019-05-06,2_trim_2,3,416C19D3,22.54,40.67,0.02,516.2,34.49,25.2
2019-05-06,2_trim_2,4,416C19D5,24.21,37.39,0.02,510.37,35.26,25.39
2019-05-06,3_chassis_1,2,416C18C8,23.56,29.56,0.02,540.51,34.61,25.69
2019-05-06,3_chassis_1,3,40E420F1,22.46,39.26,0.15,677.0,27.61,24.96
2019-05-06,3_chassis_1,5,416C1AD5,23.16,46.49,0.01,527.1,34.39,26.11
2019-05-06,4_chassis_2,2,416C1AEB,23.77,41.74,0.04,460.51,36.82,24.94
2019-05-06,5_engine,2,416C19D4,23.25,42.37,0.01,510.25,36.41,26.84
2019-05-06,6_final,1,416C17D6,23.32,42.97,0.04,530.13,33.48,26.8
2019-05-06,7_inspect,1,416C18C5,23.02,41.99,0.03,547.3,34.69,25.24
2019-05-07,1_trim_1,3,416C1AE3,21.86,25.69,0.02,538.69,35.02,24.66
2019-05-07,2_trim_2,1,416C19CD,24.22,39.87,0.02,545.82,34.1,24.08
2019-05-07,2_trim_2,2,416C19C7,23.81,39.9,0.05,485.24,35.01,25.07
2019-05-07,2_trim_2,3,416C19D3,22.29,38.71,0.01,520.4,34.42,26.27
2019-05-07,2_trim_2,4,416C19D5,24.0,35.08,0.01,529.15,34.1,24.81
2019-05-07,3_chassis_1,2,416C18C8,23.53,25.99,0.02,566.75,34.94,24.66
2019-05-07,3_chassis_1,5,416C1AD5,22.9,44.78,0.01,511.25,38.03,25.19
2019-05-07,4_chassis_2,2,416C1AEB,23.71,39.37,0.04,478.8,35.87,25.19
2019-05-07,5_engine,2,416C19D4,23.19,41.28,0.01,542.45,34.82,26.43
2019-05-07,6_final,1,416C17D6,23.18,41.68,0.03,545.94,37.02,24.61
2019-05-07,7_inspect,1,416C18C5,22.97,39.59,0.03,561.08,36.61,25.53
2019-05-08,1_trim_1,3,416C1AE3,21.78,19.22,0.03,562.01,34.7,26.1
2019-05-08,2_trim_2,1,416C19CD,24.21,35.06,0.02,530.33,35.77,24.71
2019-05-08,2_trim_2,2,416C19C7,23.85,35.24,0.03,476.7,34.9,25.82
2019-05-08,2_trim_2,3,416C19D3,22.72,32.65,0.01,505.95,36.67,26.37
2019-05-08,2_trim_2,4,416C19D5,24.0,29.82,0.01,522.85,36.97,26.24
2019-05-08,3_chassis_1,2,416C18C8,23.47,19.33,0.02,546.92,35.76,24.45
2019-05-08,3_chassis_1,5,416C1AD5,22.82,40.34,0.01,480.91,34.59,26.83
2019-05-08,4_chassis_2,2,416C1AEB,23.64,33.91,0.03,445.18,36.52,25.83
2019-05-08,5_engine,2,416C19D4,23.19,38.6,0.01,521.22,35.97,25.21
2019-05-08,6_final,1,416C17D6,23.03,36.21,0.03,521.01,34.42,24.48
2019-05-08,7_inspect,1,416C18C5,22.87,35.16,0.04,529.41,34.13,24.69
2019-05-09,1_trim_1,3,416C1AE3,21.45,20.37,0.02,509.79,36.99,26.37
2019-05-09,2_trim_2,1,416C19CD,24.02,35.89,0.02,536.68,36.24,25.09
2019-05-09,2_trim_2,2,416C19C7,23.59,36.24,0.03,488.59,35.14,24.72
2019-05-09,2_trim_2,3,416C19D3,22.53,34.03,0.01,516.6,34.49,25.02
2019-05-09,2_trim_2,4,416C19D5,23.84,30.77,0.02,535.91,35.81,24.68
2019-05-09,3_chassis_1,2,416C18C8,23.25,20.42,0.02,542.44,37.4,25.32
2019-05-09,3_chassis_1,5,416C1AD5,22.68,41.44,0.01,497.84,34.34,24.48
2019-05-09,4_chassis_2,2,416C1AEB,23.42,35.31,0.04,452.17,35.53,25.55
2019-05-09,5_engine,2,416C19D4,23.01,39.3,0.01,562.5,37.03,25.77
2019-05-09,6_final,1,416C17D6,22.85,37.16,0.02,514.42,37.01,25.57
2019-05-09,7_inspect,1,416C18C5,22.72,36.05,0.03,553.43,35.35,24.81
2019-05-10,1_trim_1,3,416C1AE3,21.48,23.1,0.03,528.28,33.39,25.84
2019-05-10,2_trim_2,1,416C19CD,23.95,36.77,0.02,526.91,33.37,24.05
2019-05-10,2_trim_2,2,416C19C7,23.62,37.28,0.02,513.55,36.2,25.5
2019-05-10,2_trim_2,3,416C19D3,22.46,35.33,0.01,522.9,36.08,25.31
2019-05-10,2_trim_2,4,416C19D5,23.82,31.72,0.01,517.21,35.85,25.61
2019-05-10,3_chassis_1,2,416C18C8,23.05,22.64,0.02,532.79,35.54,25.03
2019-05-10,3_chassis_1,5,416C1AD5,22.63,42.58,0.02,498.41,36.1,26.24
2019-05-10,4_chassis_2,2,416C1AEB,23.38,36.53,0.03,442.57,36.67,25.6
2019-05-10,5_engine,2,416C19D4,23.15,39.94,0.01,565.05,36.52,26.1
2019-05-10,6_final,1,416C17D6,22.86,38.44,0.02,528.52,34.14,25.2
2019-05-10,7_inspect,1,416C18C5,22.6,37.49,0.02,548.53,34.35,24.85
2019-05-11,1_trim_1,3,416C1AE3,22.48,19.06,0.01,406.49,35.96,25.29
2019-05-11,2_trim_2,1,416C19CD,24.47,34.74,0.01,437.15,34.84,26.07
2019-05-11,2_trim_2,2,416C19C7,23.74,35.9,0.02,414.04,34.67,26.14
2019-05-11,2_trim_2,3,416C19D3,22.29,34.62,0.01,447.64,35.14,25.27
2019-05-11,2_trim_2,4,416C19D5,24.39,29.59,0.01,427.26,36.09,26.78
2019-05-11,3_chassis_1,2,416C18C8,23.43,20.74,0.01,416.48,37.55,25.12
2019-05-11,3_chassis_1,5,416C1AD5,22.86,41.42,0.01,377.21,35.28,25.29
2019-05-11,4_chassis_2,2,416C1AEB,23.89,34.03,0.01,352.79,37.03,26.15
2019-05-11,5_engine,2,416C19D4,23.45,39.21,0.01,445.61,35.97,25.78
2019-05-11,6_final,1,416C17D6,23.84,34.31,0.02,434.54,37.09,25.35
2019-05-11,7_inspect,1,416C18C5,23.39,35.59,0.01,429.43,34.19,26.67
2019-05-12,1_trim_1,3,416C1AE3,23.31,19.47,0.01,402.01,34.31,26.92
2019-05-12,2_trim_2,1,416C19CD,25.06,35.44,0.01,435.23,34.93,25.45
2019-05-12,2_trim_2,2,416C19C7,24.49,36.4,0.02,414.24,36.48,25.67
2019-05-12,2_trim_2,3,416C19D3,22.7,35.79,0.01,447.92,38.15,24.77
2019-05-12,2_trim_2,4,416C19D5,24.96,29.93,0.01,425.67,36.35,26.02
2019-05-12,3_chassis_1,2,416C18C8,24.07,21.03,0.02,417.81,33.99,23.77
2019-05-12,3_chassis_1,5,416C1AD5,23.34,42.27,0.01,373.71,35.58,26.35
2019-05-12,4_chassis_2,2,416C1AEB,24.53,34.84,0.02,353.73,35.81,26.05
2019-05-12,5_engine,2,416C19D4,23.99,39.22,0.01,433.65,37.51,26.23
2019-05-12,6_final,1,416C17D6,24.56,35.16,0.03,439.17,34.72,25.43
2019-05-12,7_inspect,1,416C18C5,24.1,35.46,0.01,423.36,35.9,26.47
2019-05-13,1_trim_1,3,416C1AE3,22.05,35.45,0.03,519.41,35.28,24.71
2019-05-13,2_trim_2,1,416C19CD,24.45,45.9,0.02,522.16,35.04,26.18
2019-05-13,2_trim_2,2,416C19C7,23.95,46.68,0.05,493.22,34.93,24.38
2019-05-13,2_trim_2,3,416C19D3,22.43,46.0,0.01,510.12,35.08,25.01
2019-05-13,2_trim_2,4,416C19D5,24.18,40.76,0.01,508.79,35.36,25.85
2019-05-13,3_chassis_1,2,416C18C8,23.51,34.85,0.02,557.62,35.65,25.64
2019-05-13,3_chassis_1,5,416C1AD5,23.01,50.73,0.01,483.55,32.68,25.78
2019-05-13,4_chassis_2,2,416C1AEB,23.78,46.89,0.04,464.78,34.55,25.38
2019-05-13,5_engine,2,416C19D4,23.29,44.49,0.02,550.72,34.44,26.44
2019-05-13,6_final,1,416C17D6,23.42,48.56,0.04,541.27,36.12,25.69
2019-05-13,7_inspect,1,416C18C5,23.11,45.31,0.03,532.72,38.03,26.06
2019-05-14,1_trim_1,3,416C1AE3,22.11,36.71,0.03,538.69,35.23,25.38
2019-05-14,2_trim_2,1,416C19CD,24.35,47.45,0.02,550.57,35.66,23.95
2019-05-14,2_trim_2,2,416C19C7,23.82,47.85,0.03,515.04,36.3,24.83
2019-05-14,2_trim_2,3,416C19D3,22.63,46.22,0.01,544.42,34.33,27.11
2019-05-14,2_trim_2,4,416C19D5,24.18,43.49,0.02,544.04,37.02,26.36
2019-05-14,3_chassis_1,2,416C18C8,23.56,36.64,0.03,593.56,36.38,25.27
2019-05-14,3_chassis_1,5,416C1AD5,23.01,51.68,0.01,523.44,33.42,26.04
2019-05-14,4_chassis_2,2,416C1AEB,23.76,47.99,0.05,477.9,35.5,25.43
2019-05-14,5_engine,2,416C19D4,23.34,45.19,0.02,582.23,34.59,25.25
2019-05-14,6_final,1,416C17D6,23.42,49.47,0.04,552.9,35.22,24.91
2019-05-14,7_inspect,1,416C18C5,23.09,46.57,0.03,576.86,34.5,25.56
2019-05-15,1_trim_1,1,416C19CB,21.9,54.06,0.17,495.96,34.51,24.19
2019-05-15,1_trim_1,2,416C1A76,20.03,56.62,0.07,471.31,32.45,24.85
2019-05-15,1_trim_1,3,416C1AE3,22.11,39.0,0.02,560.88,35.22,25.83
2019-05-15,2_trim_2,1,416C19CD,23.84,48.54,0.03,587.28,36.67,26.13
2019-05-15,2_trim_2,2,416C19C7,23.78,48.7,0.03,539.47,35.19,25.72
2019-05-15,2_trim_2,3,416C19D3,22.57,47.19,0.01,560.16,35.31,25.08
2019-05-15,2_trim_2,4,416C19D5,23.81,44.13,0.03,591.41,34.69,25.02
2019-05-15,3_chassis_1,1,416C1935,22.52,46.0,0.01,496.0,51.0,33.0
2019-05-15,3_chassis_1,2,416C18C8,23.5,37.69,0.03,616.05,34.46,26.06
2019-05-15,3_chassis_1,4,416C19BF,21.27,51.63,0.2,505.04,38.52,24.87
2019-05-15,3_chassis_1,5,416C1AD5,22.89,52.57,0.01,510.98,34.1,26.69
2019-05-15,4_chassis_2,2,416C1AEB,23.59,49.12,0.04,477.69,36.3,26.21
2019-05-15,5_engine,2,416C19D4,23.22,45.89,0.01,593.88,35.86,25.89
2019-05-15,6_final,1,416C17D6,23.27,50.74,0.04,560.14,36.75,26.9
2019-05-15,7_inspect,1,416C18C5,22.92,47.37,0.03,576.02,34.87,24.39
2019-05-16,1_trim_1,1,416C19CB,21.29,52.46,0.16,492.44,34.52,25.41
2019-05-16,1_trim_1,2,416C1A76,19.38,54.73,0.08,467.37,33.52,24.12
2019-05-16,1_trim_1,3,416C1AE3,22.22,40.53,0.03,571.26,35.91,24.84
2019-05-16,2_trim_2,1,416C19CD,24.16,46.7,0.02,570.49,35.26,24.85
2019-05-16,2_trim_2,2,416C19C7,23.81,49.01,0.03,514.99,35.62,26.1
2019-05-16,2_trim_2,3,416C19D3,22.62,47.5,0.01,544.58,36.14,24.53
2019-05-16,2_trim_2,4,416C19D5,24.05,44.54,0.02,559.62,34.29,25.43
2019-05-16,3_chassis_1,1,416C1935,23.04,48.81,0.03,592.32,34.99,24.75
2019-05-16,3_chassis_1,2,416C18C8,23.56,37.64,0.02,597.6,35.93,26.34
2019-05-16,3_chassis_1,4,416C19BF,20.68,49.8,0.2,499.93,38.15,24.64
2019-05-16,3_chassis_1,5,416C1AD5,23.02,53.72,0.01,534.69,35.91,26.17
2019-05-16,4_chassis_2,2,416C1AEB,23.58,49.13,0.04,484.27,34.36,26.39
2019-05-16,5_engine,2,416C19D4,23.2,45.96,0.02,570.94,36.06,26.6
2019-05-16,6_final,1,416C17D6,23.38,50.73,0.04,569.51,35.45,26.03
2019-05-16,7_inspect,1,416C18C5,22.96,47.31,0.03,578.75,36.74,26.95
2019-05-17,1_trim_1,3,416C1AE3,22.1,35.99,0.03,550.86,38.59,27.59
2019-05-17,2_trim_2,1,412450B7,24.11,45.73,0.02,574.83,35.23,25.75
2019-05-17,2_trim_2,2,416C19C7,23.88,51.05,0.03,539.27,36.15,24.77
2019-05-17,2_trim_2,3,416C19D3,22.66,49.64,0.01,549.47,34.16,24.79
2019-05-17,2_trim_2,4,416C19D5,24.08,46.01,0.02,542.61,35.88,26.26
2019-05-17,3_chassis_1,1,416C1935,22.91,53.75,0.03,565.16,35.49,109.67
2019-05-17,3_chassis_1,2,416C18C8,23.41,40.8,0.03,583.36,36.3,26.09
2019-05-17,4_chassis_2,2,416C1AEB,23.53,51.41,0.04,473.38,35.48,25.28
2019-05-17,5_engine,2,416C19D4,23.15,46.97,0.02,536.64,38.06,26.12
2019-05-17,6_final,1,416C17D6,23.3,53.2,0.04,565.24,37.0,24.59
2019-05-17,7_inspect,1,416C18C5,22.92,49.23,0.03,552.36,36.48,25.98
